id,ja_name,scientific_name,family,genus,leaf_persistence,leaf_type,leaf_complexity,leaf_arrangement,leaf_margin,serration,source_note,reference_page,review_status,review_confidence,needs_review_reason,family_ja_raw,family_latin_raw,genus_ja_raw,genus_latin_raw,leaf_type_raw,leaf_complexity_raw,leaf_arrangement_raw,leaf_margin_raw,serration_raw,trait_label_terms_raw,trait_terms_raw
trait-candidate-0078,バリバリノキ,,クスノキ科,Actinodaphne,常緑,広葉樹,単葉,互生,,,入力支援候補。公開前に要確認,121,needs_review,medium,low_mean_recognition_confidence;scientific_name_to_be_filled_later,クスノキ科,Lauraceae,バリパリノキ属,Actinodaphne,,不分裂葉;分裂葉,互生,,,不分裂葉;互生;常緑樹,常緑;広葉;不分裂葉;分裂葉;互生
trait-candidate-0079,アボカド,,クスノキ科,Persea/Laurus,常緑,広葉樹,単葉,互生,全縁,なし,入力支援候補。公開前に要確認,122,needs_review,high,scientific_name_excluded_from_public_candidate,クスノキ科,Lauraceae,アボカド属,Persea/Laurus,,不分裂葉;分裂葉,互生,全縁,,不分裂葉互生;不分裂葉;全縁;常緑樹,常緑;不分裂葉;分裂葉;互生;全縁;鋸歯
trait-candidate-0080,カゴノキ,,クスノキ科,Litsea,常緑,広葉樹,単葉,,,,入力支援候補。公開前に要確認,123,needs_review,high,scientific_name_excluded_from_public_candidate,クスノキ科,Lauraceae,ハマビワ属,Litsea,,不分裂葉;分裂葉,,,,不分裂葉;全縁常緑樹;常緑樹,常緑;不分裂葉;分裂葉
trait-candidate-0081,ハマビワ,,クスノキ科,Litsea,常緑;落葉,広葉樹,単葉,,全縁,なし,入力支援候補。公開前に要確認,124,needs_review,high,scientific_name_to_be_filled_later,クスノキ科,Lauraceae,ハマビワ属,Litsea,,不分裂葉;分裂葉,,全縁,,不分裂葉;全縁;常緑樹;落葉樹,常緑;落葉;不分裂葉;分裂葉;全縁
trait-candidate-0082,カナクギノキ,,クスノキ科,Lindera,常緑;落葉,広葉樹,単葉,互生,,,入力支援候補。公開前に要確認,125,needs_review,high,scientific_name_excluded_from_public_candidate,クスノキ科,Lauraceae,クロモジ属,Lindera,,不分裂葉;分裂葉,互生,,,不分裂葉;一互生;落葉樹,常緑;落葉;不分裂葉;分裂葉;互生
trait-candidate-0083,クロモジ,,クスノキ科,Lindera,落葉,広葉樹,単葉,,全縁,なし,入力支援候補。公開前に要確認,126|16,needs_review,high,scientific_name_excluded_from_public_candidate,クスノキ科,Lauraceae,クロモジ属,Lindera,,不分裂葉;分裂葉,,全縁,,不分裂葉;全縁;落葉樹,落葉;不分裂葉;分裂葉;全縁
trait-candidate-0084,ケクロモジ,,クスノキ科,Lindera,落葉,広葉樹,単葉,互生,,,入力支援候補。公開前に要確認,127,needs_review,high,scientific_name_excluded_from_public_candidate,クスノキ科,Lauraceae,クロモジ属,Lindera,,不分裂葉;分裂葉,互生,,,不分裂葉;「互生;落葉樹,落葉;不分裂葉;分裂葉;互生
trait-candidate-0085,アブラチャン,,クスノキ科,Lindera,落葉,広葉樹,単葉,互生,,,入力支援候補。公開前に要確認,128,needs_review,high,scientific_name_excluded_from_public_candidate,クスノキ科,Lauraceae,クロモジ属,Lindera,,不分裂葉;分裂葉,互生,,,不分裂葉 互生;不分裂葉;全縁落葉樹,落葉;不分裂葉;分裂葉;互生
trait-candidate-0086,ヤマコウバシ,,クスノキ科,Lindera,落葉,広葉樹,単葉,,,,入力支援候補。公開前に要確認,129,needs_review,high,scientific_name_excluded_from_public_candidate,クスノキ科,Lauraceae,クロモジ属,Lindera,,不分裂葉;分裂葉,,,,不分裂葉;全縁落葉樹,落葉;不分裂葉;分裂葉
trait-candidate-0087,ダンコウバイ,,クスノキ科,Lindera,落葉,広葉樹,単葉,互生,,,入力支援候補。公開前に要確認,130,needs_review,high,scientific_name_excluded_from_public_candidate,クスノキ科,Lauraceae,クロモジ属,Lindera,,不分裂葉;分裂葉,互生,,,分裂葉・不分裂葉;分裂葉・不分裂葉互生;全縁落葉樹,落葉;不分裂葉;分裂葉;互生
trait-candidate-0088,シロモジ,,クスノキ科,Lindera,落葉,広葉樹,単葉,,全縁,なし,入力支援候補。公開前に要確認,131,needs_review,high,scientific_name_excluded_from_public_candidate,クスノキ科,Lauraceae,クロモジ属,Lindera,,,,全縁,,全縁落葉樹,落葉;不分裂葉;分裂葉;全縁;切れ込み
trait-candidate-0089,サルトリイバラ,,サルトリイバラ科,Smilax,常緑;落葉,広葉樹,単葉,互生,全縁,なし,入力支援候補。公開前に要確認,132,needs_review,high,scientific_name_to_be_filled_later,サルトリイバラ科,Smilacaceae,サルトリイパラ属,Smilax,,不分裂葉;分裂葉,互生,全縁,,不分裂葉百生全縁落葉樹;不分裂葉;不分裂葉互生;全縁;落葉樹,常緑;落葉;不分裂葉;分裂葉;互生;全縁
trait-candidate-0090,マルバサンキライ,,サルトリイバラ科,Smilax,落葉,広葉樹,単葉,互生,,,入力支援候補。公開前に要確認,133,needs_review,high,scientific_name_excluded_from_public_candidate;family_corrected_by_rule,サルトリイパラ科,Smilacaceae,サルトリイバラ属,Smilax,,不分裂葉;分裂葉,互生,,,不分裂粟百生全全三落葉樹;不分裂葉;「互生;全縁落葉樹;落葉樹,落葉;不分裂葉;分裂葉;互生
trait-candidate-0091,ヤマカシュウ,,サルトリイバラ科,Smilax/Asparagaceae,常緑;落葉,広葉樹,単葉,互生,鋸歯縁,あり,入力支援候補。公開前に要確認,134,needs_review,high,scientific_name_excluded_from_public_candidate,サルトリイバラ科,Smillacaceae,サルトリイバラ属,Smilax/Asparagaceae,,不分裂葉;分裂葉,互生,,鋸歯,不分裂葉互生全縁・鋸歯緑 落葉樹;不分裂葉;全縁・鋸歯縁;全縁・鋸歯緑落葉樹;落葉樹;互生 全縁;常緑樹,常緑;落葉;不分裂葉;分裂葉;互生;鋸歯
trait-candidate-0092,キミガヨラン,,クサスギカズラ科,Cordyline,常緑,広葉樹,単葉,,,,入力支援候補。公開前に要確認,135,needs_review,high,scientific_name_excluded_from_public_candidate,クサスギカズラ科,,,Cordyline,,不分裂葉;分裂葉,,,,不分裂葉;常緑樹,常緑;不分裂葉;分裂葉;全縁
trait-candidate-0093,シュロ,,ヤシ科,Trachycarpus,常緑,広葉樹,単葉,,全縁,なし,入力支援候補。公開前に要確認,136,needs_review,high,scientific_name_excluded_from_public_candidate,ヤシ科,Arecaceae,シュロ属,Trachycarpus,,,,全縁,,全縁;常緑樹,常緑;分裂葉;全縁;切れ込み;深裂;鋸歯
trait-candidate-0094,カンノンチク,,ヤシ科,Washingtonia,常緑,広葉樹,単葉,,全縁,なし,入力支援候補。公開前に要確認,137,needs_review,high,scientific_name_excluded_from_public_candidate,ヤシ科,Arecaceae,シュロチク属,Washingtonia,,分裂葉,,全縁,,●掌状復葉・分裂葉らせん生;全縁;常緑樹,常緑;分裂葉;全縁;切れ込み;深裂
trait-candidate-0095,カナリーヤシ,,ヤシ科,Phoenix/Butia,常緑,広葉樹,羽状複葉,,全縁,なし,入力支援候補。公開前に要確認,138,needs_review,high,scientific_name_excluded_from_public_candidate,ヤシ科,Arecaceae,ナツメヤシ属,Phoenix/Butia,,羽状複葉;複葉,,全縁,,●羽状複葉らせん生全縁;羽状複葉;全縁;常緑樹,常緑;羽状複葉;複葉;全縁
trait-candidate-0096,マダケ,,イネ科,Phyllostachys,常緑,広葉樹,単葉,,全縁,なし,入力支援候補。公開前に要確認,139,needs_review,high,scientific_name_excluded_from_public_candidate,イネ科,Poaceae,マダケ属,Phyllostachys,,不分裂葉;分裂葉,,全縁,,不分裂葉;全縁;常緑樹,常緑;不分裂葉;分裂葉;全縁
trait-candidate-0097,フサザクラ,,フサザクラ科,Euptelea,落葉,広葉樹,単葉,互生,,,入力支援候補。公開前に要確認,140,needs_review,high,scientific_name_excluded_from_public_candidate,フサザクラ科,Eupteleaceae,フサザクラ属,Euptelea,,不分裂葉;分裂葉,互生,,,不分裂葉 互生;不分裂葉;落葉樹,落葉;不分裂葉;分裂葉;互生;鋸歯
trait-candidate-0098,ムベ,,アケビ科,Stauntonia,常緑,広葉樹,単葉,,全縁,なし,入力支援候補。公開前に要確認,141,needs_review,high,scientific_name_excluded_from_public_candidate,アケビ科,Lardizabalaceae,ムベ属,Stauntonia,,複葉,,全縁,,学状複葉;全縁常緑樹;全縁;常緑樹,常緑;掌状複葉;複葉;全縁
trait-candidate-0099,アケビ,,アケビ科,Akebia,常緑;落葉,広葉樹,単葉,互生,全縁,なし,入力支援候補。公開前に要確認,142,needs_review,high,scientific_name_excluded_from_public_candidate,アケビ科,Lardizabalaceae,アケビ属,Akebia,,複葉,互生,全縁,,学状複葉互生;学状複葉;全縁;落葉樹,常緑;落葉;掌状複葉;複葉;互生;束生;全縁;波状;鋸歯
trait-candidate-0100,ミツパアケビ,,アケビ科,Akebia,落葉,広葉樹,三出複葉,,鋸歯縁,あり,入力支援候補。公開前に要確認,143,needs_review,high,scientific_name_excluded_from_public_candidate,アケビ科,Lardizabalaceae,アケビ属,Akebia,,三出複葉;複葉,,,鋸歯,三出複葉;鋸歯縁・全縁落葉樹,落葉;三出複葉;複葉;束生;全縁;波状;鋸歯
trait-candidate-0101,ツヅラフジ,,ツヅラフジ科,Sinomenium,落葉,広葉樹,単葉,互生,全縁,なし,入力支援候補。公開前に要確認,144,needs_review,medium,low_mean_recognition_confidence;scientific_name_excluded_from_public_candidate,ツヅラフジ科,Menispermaceae,ツヅラフジ属,Sinomenium,,不分裂葉;分裂葉,互生,全縁,,分裂葉・不分裂葉;分裂葉・不分裂葉互生;全縁;落葉樹,落葉;不分裂葉;分裂葉;互生;全縁;浅裂
trait-candidate-0102,コウモリカズラ,,ツヅラフジ科,Menispermum/Cocculus,落葉,広葉樹,単葉,互生,,,入力支援候補。公開前に要確認,145,needs_review,high,scientific_name_excluded_from_public_candidate,ツヅラフジ科,Menispermaceae,コウモリカズラ属,Menispermum/Cocculus,,不分裂葉;分裂葉,互生,,,分裂葉・不分裂葉互生;全縁落葉樹;落葉樹;不分裂葉・分裂葉互生,落葉;不分裂葉;分裂葉;互生;浅裂
trait-candidate-0103,イソヤマアオキ,,ツヅラフジ科,Cocculus/Stephania,常緑;落葉,広葉樹,単葉,互生,全縁,なし,入力支援候補。公開前に要確認,146,needs_review,high,scientific_name_excluded_from_public_candidate,ツヅラフジ科,Menispermaceae,アオツヅラフジ属,Cocculus/Stephania,,不分裂葉;分裂葉,互生,全縁,,不分裂葉 互生;不分裂葉;全縁;常緑樹,常緑;落葉;不分裂葉;分裂葉;互生;全縁;切れ込み
trait-candidate-0104,ナンテン,,メギ科,Nandina,常緑,広葉樹,羽状複葉,,,,入力支援候補。公開前に要確認,147,needs_review,high,scientific_name_to_be_filled_later,メギ科,Berberidaceae,ナンテン属,Nandina,,羽状複葉;複葉,,,,羽状複葉;常緑樹,常緑;羽状複葉;三出複葉;複葉
trait-candidate-0105,ヒイラギナンテン,,メギ科,Berberis,常緑,広葉樹,羽状複葉,互生,鋸歯縁,あり,入力支援候補。公開前に要確認,148,needs_review,high,scientific_name_excluded_from_public_candidate,メギ科,Berberidaceae,メギ属,Berberis,,羽状複葉;複葉,互生,,鋸歯,羽状複葉互生;羽状複葉;7鋸歯緑常緑樹;常緑樹,常緑;羽状複葉;複葉;互生;鋸歯
trait-candidate-0106,ホソバヒイラギナンテン,,メギ科,Berberis,常緑,広葉樹,羽状複葉,互生,鋸歯縁,あり,入力支援候補。公開前に要確認,149,needs_review,high,scientific_name_excluded_from_public_candidate,メギ科,Berberidaceae,メギ属,Berberis,,羽状複葉;複葉,互生,,鋸歯,羽状複葉;一互生;鋸歯縁;常緑樹,常緑;羽状複葉;複葉;互生;鋸歯
trait-candidate-0107,メギ,,メギ科,Berberis,落葉,広葉樹,単葉,,全縁,なし,入力支援候補。公開前に要確認,150,needs_review,high,scientific_name_excluded_from_public_candidate,メギ科,Berberidaceae,メギ属,Berberis,,不分裂葉;分裂葉,,全縁,,不分裂葉;全縁落葉樹;全縁;落葉樹,落葉;不分裂葉;分裂葉;束生;全縁;鋸歯
trait-candidate-0108,ヘビノボラズ,,メギ科,Berberis,落葉,広葉樹,単葉,,,,入力支援候補。公開前に要確認,151,needs_review,high,scientific_name_excluded_from_public_candidate,メギ科,Berberidaceae,メギ属,Berberis,,不分裂葉;分裂葉,,,,不分裂葉;落葉樹,落葉;広葉;不分裂葉;分裂葉;鋸歯
trait-candidate-0109,ボタンヅル,,キンポウゲ科,Clematis,落葉,広葉樹,三出複葉,対生,鋸歯縁,あり,入力支援候補。公開前に要確認,152,needs_review,medium,low_mean_recognition_confidence;scientific_name_excluded_from_public_candidate,キンポウゲ科,Ranunculaceae,センニンソウ属,Clematis,,三出複葉;複葉,対生,,鋸歯,三出複葉対生;■三出複葉;落葉樹;小葉や鋸歯,落葉;三出複葉;複葉;対生;浅裂;鋸歯
trait-candidate-0110,ハンショウヅル,,キンポウゲ科,Clematis,落葉,広葉樹,三出複葉,対生,鋸歯縁,あり,入力支援候補。公開前に要確認,153,needs_review,medium,low_mean_recognition_confidence;scientific_name_excluded_from_public_candidate,キンポウゲ科,Ranunculaceae,センニンソウ属,Clematis,,三出複葉;複葉,対生,,鋸歯,"""""""""対生;""三出複葉;鋸歯緑落葉樹",落葉;三出複葉;複葉;対生;束生;鋸歯
trait-candidate-0111,シロバナハンショウヅル,,キンポウゲ科,Clematis,落葉,広葉樹,三出複葉,,鋸歯縁,あり,入力支援候補。公開前に要確認,154,needs_review,high,scientific_name_excluded_from_public_candidate,キンポウゲ科,Ranunculaceae,センニンソウ属,Clematis,,三出複葉;複葉,,,鋸歯,■三出複葉;鋸歯緑落葉樹;落葉樹,落葉;三出複葉;複葉;互生;対生;全縁;鋸歯
trait-candidate-0112,ミヤマハンショウヅル,,キンポウゲ科,Clematis,常緑;落葉,広葉樹,三出複葉,対生,,,入力支援候補。公開前に要確認,155,needs_review,high,scientific_name_excluded_from_public_candidate,キンポウゲ科,Ranunculaceae,センニンソウ属,Clematis,,三出複葉;複葉,対生,,,"""三出複葉;対生;落葉樹;羽状榎葉・三出掲葉 対生",常緑;落葉;羽状複葉;三出複葉;複葉;対生;全縁;鋸歯
trait-candidate-0113,センニンソウ,,キンポウゲ科,Clematis,常緑,広葉樹,羽状複葉,対生,全縁,なし,入力支援候補。公開前に要確認,156,needs_review,high,scientific_name_excluded_from_public_candidate,キンポウゲ科,Ranunculaceae,センニンソウ属,Clematis,,羽状複葉;複葉,対生,全縁,,羽状複葉対生;羽状複葉;全縁;半常緑樹,常緑;半常緑;羽状複葉;複葉;対生;全縁;切れ込み
trait-candidate-0114,ヤマビワ,,アワブキ科,Meliosma,常緑,広葉樹,単葉,,鋸歯縁,あり,入力支援候補。公開前に要確認,157,needs_review,high,scientific_name_excluded_from_public_candidate,アワブキ科,Sabiaceae,アワプキ属,Meliosma,,不分裂葉;分裂葉,,,鋸歯,不分裂葉;鋸歯縁;常緑樹,常緑;不分裂葉;分裂葉;鋸歯
trait-candidate-0115,アワブキ,,アワブキ科,Meliosma,落葉,広葉樹,単葉,互生,,,入力支援候補。公開前に要確認,158,needs_review,high,scientific_name_excluded_from_public_candidate,アワブキ科,Sabiaceae,アワブキ属,Meliosma,,不分裂葉;分裂葉,互生,,,不分裂葉 互生;不分裂葉;落葉樹,落葉;不分裂葉;分裂葉;互生;鋸歯
trait-candidate-0116,ミヤマハハソ,,アワブキ科,Sabia,落葉,広葉樹,単葉,互生,鋸歯縁,あり,入力支援候補。公開前に要確認,159,needs_review,high,scientific_name_excluded_from_public_candidate,アワブキ科,Sablaceae,アワブキ属,Sabia,,不分裂葉;分裂葉,互生,,鋸歯,不分裂葉互生;不分裂葉;「互生;落葉樹;一互生;全縁・鋸歯緑落葉樹,落葉;不分裂葉;分裂葉;互生;鋸歯
trait-candidate-0117,分裂巣,,スズカケノキ科,Platanus,落葉,広葉樹,単葉,互生,鋸歯縁,あり,入力支援候補。公開前に要確認,160,needs_review,high,scientific_name_to_be_filled_later,スズカケノキ科,Platanaceae,スズカケノキ属,Platanus,,分裂葉,互生,,鋸歯,分裂葉 互生;鋸歯縁落葉樹;落葉樹,落葉;分裂葉;互生;切れ込み;鋸歯
trait-candidate-0118,アメリカスズカケノキ,,スズカケノキ科,Platanus,落葉,広葉樹,単葉,,鋸歯縁,あり,入力支援候補。公開前に要確認,161,needs_review,high,scientific_name_excluded_from_public_candidate,スズカケノキ科,Platanaceae,スズカケノキ属,Platanus,,,,,鋸歯,鋸歯緑落葉樹;落葉樹,落葉;切れ込み;鋸歯
trait-candidate-0119,ヤマモガシ,,ヤマモガシ科,Helicia,常緑,広葉樹,単葉,,鋸歯縁,あり,入力支援候補。公開前に要確認,162,needs_review,high,scientific_name_excluded_from_public_candidate,ヤマモガシ科,Proteaceae,ヤマモガシ属,Helicia,,不分裂葉;分裂葉,,,鋸歯,不分裂葉;鋸歯緑・全縁常緑樹,常緑;不分裂葉;分裂葉;全縁;鋸歯
trait-candidate-0120,ヤマグルマ,,ヤマグルマ科,Trochodendron,常緑,広葉樹,単葉,,,,入力支援候補。公開前に要確認,163,needs_review,medium,low_mean_recognition_confidence;scientific_name_excluded_from_public_candidate,ヤマグルマ科,Trochodendraceae,ヤマグルマ属,Trochodendron,,不分裂葉;分裂葉,,,,不分裂葉;常緑樹,常緑;広葉;不分裂葉;分裂葉;輪生
trait-candidate-0121,フッキソウ,,ツゲ科,Pachysandra/Sarcococca,常緑,広葉樹,単葉,互生,,,入力支援候補。公開前に要確認,164,needs_review,high,scientific_name_excluded_from_public_candidate,ツゲ科,Buxaceae,フッキソウ属,Pachysandra/Sarcococca,,不分裂葉;分裂葉,互生,,,不分裂葉 互生;不分裂葉;常緑樹;不分裂葉互生;■互生,常緑;不分裂葉;分裂葉;互生;輪生;鋸歯
